person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
37,42000,RENT,0,PERSONAL,E,20000,14.25,0.48,Y,17,1
30,34000,RENT,2,DEBTCONSOLIDATION,D,1500,14.61,0.04,Y,5,1
24,32400,RENT,0,EDUCATION,C,1600,13.98,0.05,N,3,1
24,32000,RENT,2,EDUCATION,B,2000,10.59,0.06,N,3,1
24,33000,RENT,3,DEBTCONSOLIDATION,D,6000,15.62,0.18,N,2,1
66,40000,RENT,2,EDUCATION,E,7000,15.68,0.17,Y,29,1
28,29000,RENT,4,DEBTCONSOLIDATION,D,10000,16.77,0.34,N,10,1
42,64464,MORTGAGE,13,MEDICAL,E,30000,19.03,0.4,N,17,1
30,115000,MORTGAGE,3,DEBTCONSOLIDATION,D,20000,14.59,0.17,N,7,1
36,23004,RENT,0,PERSONAL,B,9450,10.37,0.41,N,13,1
27,34000,MORTGAGE,6,HOMEIMPROVEMENT,B,8875,10.65,0.26,N,9,1
23,30000,RENT,1,MEDICAL,B,14000,11.26,0.47,N,3,1
24,46500,RENT,2,VENTURE,C,8000,15.23,0.17,N,2,1
22,39000,RENT,3,EDUCATION,D,10000,11.6,0.26,Y,3,1
22,39900,RENT,4,EDUCATION,B,19000,12.18,0.48,N,2,1
26,14400,RENT,2,VENTURE,C,2500,13.47,0.17,Y,4,1
21,88000,RENT,5,VENTURE,E,10000,17.93,0.11,Y,3,1
22,62050,MORTGAGE,1,MEDICAL,D,6000,14.74,0.08,N,2,1
38,40000,RENT,4,EDUCATION,B,18225,12.42,0.46,N,17,1
45,60000,RENT,4,EDUCATION,B,25000,9.99,0.42,N,14,1
22,20800,RENT,1,DEBTCONSOLIDATION,A,7200,6.91,0.35,N,4,1
22,14400,RENT,4,HOMEIMPROVEMENT,A,4000,7.29,0.28,N,4,1
28,59004,MORTGAGE,1,DEBTCONSOLIDATION,A,8000,7.37,0.14,N,10,1
27,75000,RENT,11,PERSONAL,B,30000,10.65,0.4,N,5,1
30,219300,MORTGAGE,7,MEDICAL,E,35000,19.69,0.14,N,9,1
30,66000,MORTGAGE,14,DEBTCONSOLIDATION,C,11200,13.49,0.17,N,6,1
31,14400,RENT,0,EDUCATION,C,1250,11.6,0.09,N,8,1
55,34000,RENT,0,DEBTCONSOLIDATION,A,12000,6.92,0.35,N,30,1
27,25000,RENT,0,HOMEIMPROVEMENT,D,3000,15.62,0.12,N,5,1
25,36000,MORTGAGE,6,MEDICAL,D,10000,11.6,0.28,N,2,1
22,23000,RENT,2,EDUCATION,C,7750,11.6,0.34,Y,4,1
30,14400,OWN,0,MEDICAL,D,5000,14.96,0.35,N,9,1
23,33500,RENT,2,MEDICAL,E,2500,15.68,0.07,Y,4,1
24,238000,MORTGAGE,2,DEBTCONSOLIDATION,A,7000,7.66,0.03,N,2,1
37,38304,RENT,3,PERSONAL,A,12000,7.88,0.31,N,12,1
24,30000,RENT,2,HOMEIMPROVEMENT,C,6600,13.06,0.22,N,2,1
28,35000,RENT,0,PERSONAL,B,3000,11.11,0.09,N,8,1
33,51000,MORTGAGE,2,EDUCATION,A,1200,9.63,0.02,N,7,1
36,31200,RENT,0,EDUCATION,A,10000,6.91,0.32,N,15,1
23,29000,RENT,0,EDUCATION,E,10000,17.93,0.34,Y,3,1
28,39000,RENT,6,DEBTCONSOLIDATION,A,5000,5.99,0.13,N,7,1
31,24000,RENT,0,VENTURE,D,4400,15.62,0.18,Y,8,1
24,9600,RENT,3,EDUCATION,C,1300,12.73,0.14,N,2,1
27,124100,RENT,3,MEDICAL,C,10175,12.99,0.07,N,6,1
24,12600,RENT,2,VENTURE,C,2500,13.11,0.2,Y,2,1
25,27600,RENT,5,HOMEIMPROVEMENT,B,3500,10.99,0.13,N,4,1
24,31000,RENT,8,VENTURE,C,13500,13.43,0.44,N,4,1
25,34000,MORTGAGE,8,HOMEIMPROVEMENT,B,3000,10.51,0.09,N,3,1
25,22000,RENT,3,VENTURE,A,7200,5.79,0.33,N,2,1
28,69000,MORTGAGE,5,DEBTCONSOLIDATION,F,25000,19.41,0.36,Y,5,1
25,30000,OWN,9,DEBTCONSOLIDATION,E,1200,16.69,0.04,Y,3,1
28,58650,RENT,13,MEDICAL,B,20000,10.59,0.29,N,8,1
30,50650,RENT,5,PERSONAL,B,4200,9.91,0.08,N,7,1
22,71000,RENT,1,EDUCATION,D,25000,15.95,0.35,Y,4,1
26,48996,RENT,8,DEBTCONSOLIDATION,D,2500,14.59,0.05,N,2,1
28,34000,RENT,0,PERSONAL,D,2600,15.62,0.08,N,9,1
22,58650,MORTGAGE,5,MEDICAL,D,9250,15.21,0.13,N,4,1
24,44000,MORTGAGE,6,EDUCATION,F,7500,16.33,0.17,N,2,1
27,60000,RENT,0,VENTURE,B,20000,12.21,0.33,N,5,1
31,73000,RENT,8,EDUCATION,E,35000,19.29,0.48,Y,10,1
23,42000,RENT,0,VENTURE,C,5000,11.6,0.12,N,3,1
21,38000,RENT,5,EDUCATION,B,12000,10.37,0.32,N,4,1
26,33800,RENT,4,PERSONAL,C,13000,13.57,0.38,Y,2,1
30,66000,RENT,5,EDUCATION,D,10000,14.83,0.15,Y,9,1
22,68400,MORTGAGE,0,DEBTCONSOLIDATION,D,10000,15.95,0.15,N,4,1
25,69000,MORTGAGE,10,DEBTCONSOLIDATION,D,15000,14.54,0.22,Y,3,1
22,12000,OWN,6,DEBTCONSOLIDATION,A,4750,7.14,0.4,N,2,1
26,28700,RENT,6,MEDICAL,D,8500,13.55,0.3,Y,3,1
21,30720,RENT,5,EDUCATION,C,18000,13.48,0.59,Y,4,1
24,44000,MORTGAGE,5,MEDICAL,B,5000,11.99,0.11,N,3,1
22,59000,MORTGAGE,7,HOMEIMPROVEMENT,D,4900,15.62,0.08,Y,4,1
23,42000,RENT,2,PERSONAL,C,6000,12.41,0.14,N,4,1
22,42000,RENT,7,DEBTCONSOLIDATION,E,7500,17.04,0.18,N,2,1
25,12732,RENT,5,HOMEIMPROVEMENT,C,1550,15.27,0.12,N,2,1
33,24000,RENT,6,DEBTCONSOLIDATION,A,10000,8.9,0.42,N,5,1
34,67392,MORTGAGE,0,PERSONAL,C,15000,13.85,0.22,Y,5,1
28,30000,RENT,13,MEDICAL,B,14800,11.14,0.49,N,7,1
41,43439,RENT,5,MEDICAL,C,15000,12.73,0.35,N,15,1
50,41496,RENT,9,DEBTCONSOLIDATION,D,5000,15.31,0.12,Y,16,1
31,19200,RENT,5,HOMEIMPROVEMENT,B,8500,11.6,0.44,N,6,1
22,69108,RENT,2,PERSONAL,E,5400,15.95,0.08,Y,2,1
22,33000,RENT,2,EDUCATION,D,6000,11.6,0.18,N,4,1
36,42000,RENT,1,EDUCATION,A,21000,7.49,0.5,N,11,1
36,44000,MORTGAGE,9,DEBTCONSOLIDATION,D,9400,13.3,0.21,N,15,1
27,37440,RENT,5,PERSONAL,A,15000,7.9,0.4,N,8,1
28,13200,RENT,0,MEDICAL,B,3000,10.99,0.23,N,6,1
25,102996,MORTGAGE,4,DEBTCONSOLIDATION,D,20000,14.54,0.19,Y,3,1
27,19000,OWN,2,HOMEIMPROVEMENT,D,7800,15.58,0.41,Y,5,1
32,38000,RENT,2,DEBTCONSOLIDATION,B,12000,12.42,0.32,N,9,1
27,12000,RENT,2,MEDICAL,A,5000,8.49,0.42,N,10,1
31,78305,MORTGAGE,8,PERSONAL,D,10000,14.59,0.13,Y,7,1
50,41496,RENT,9,MEDICAL,D,5000,15.31,0.12,Y,12,1
24,54000,MORTGAGE,8,PERSONAL,D,1500,14.42,0.03,Y,4,1
52,71520,RENT,0,VENTURE,E,7000,16.82,0.1,N,28,1
24,55000,MORTGAGE,5,HOMEIMPROVEMENT,A,7000,7.14,0.13,N,3,1
25,41000,MORTGAGE,9,EDUCATION,C,5000,11.78,0.12,Y,3,1
22,40000,RENT,4,DEBTCONSOLIDATION,B,14125,11.49,0.35,N,3,1
26,60000,RENT,2,HOMEIMPROVEMENT,D,18000,16.29,0.3,Y,2,1
23,18000,RENT,0,EDUCATION,A,5000,8.59,0.28,N,4,1
24,55164,RENT,8,PERSONAL,C,25000,13.22,0.45,Y,4,1
30,48996,MORTGAGE,14,EDUCATION,C,1200,14.35,0.02,N,7,1
26,70500,MORTGAGE,11,PERSONAL,A,14500,7.49,0.21,N,3,1
26,68551,MORTGAGE,1,EDUCATION,C,4000,14.22,0.06,Y,2,1
24,29000,RENT,2,MEDICAL,D,2500,11.6,0.09,N,4,1
31,60000,RENT,4,HOMEIMPROVEMENT,A,25000,8.9,0.42,N,10,1
24,56000,RENT,8,VENTURE,D,21250,15.95,0.38,Y,3,1
30,34000,RENT,0,MEDICAL,D,2400,15.57,0.07,Y,5,1
29,108000,RENT,11,EDUCATION,B,16000,11.6,0.15,N,7,1
22,74867,MORTGAGE,4,MEDICAL,D,17000,16.02,0.19,Y,4,1
43,11340,RENT,4,EDUCATION,C,1950,11.6,0.17,N,11,1
23,95000,MORTGAGE,3,HOMEIMPROVEMENT,F,15000,17.03,0.16,N,2,1
21,9600,RENT,0,EDUCATION,A,1750,8.94,0.18,N,2,1
24,78000,RENT,4,DEBTCONSOLIDATION,D,30000,11.6,0.38,Y,4,1
27,116000,MORTGAGE,4,PERSONAL,D,25000,13.36,0.22,N,6,1
37,145124,MORTGAGE,21,PERSONAL,B,11375,10.99,0.08,N,14,1
25,39000,RENT,1,HOMEIMPROVEMENT,D,10750,14.59,0.28,Y,4,1
22,48000,MORTGAGE,3,VENTURE,D,6500,15.99,0.14,Y,2,1
28,18000,RENT,0,PERSONAL,C,1000,13.49,0.06,N,8,1
22,54000,RENT,2,EDUCATION,B,20000,9.91,0.37,N,4,1
25,34000,RENT,7,PERSONAL,D,9600,14.54,0.28,N,2,1
29,52044,MORTGAGE,12,EDUCATION,A,8875,7.9,0.17,N,7,1
23,26000,MORTGAGE,0,HOMEIMPROVEMENT,E,10000,11.6,0.38,Y,3,1
22,33300,MORTGAGE,5,DEBTCONSOLIDATION,D,5325,14.59,0.16,N,4,1
27,69000,MORTGAGE,3,EDUCATION,B,4000,11.49,0.06,N,8,1
22,50000,RENT,0,DEBTCONSOLIDATION,D,13350,14.59,0.27,N,2,1
22,35325,RENT,2,HOMEIMPROVEMENT,D,6500,15.95,0.18,N,2,1
26,74800,MORTGAGE,3,MEDICAL,D,10000,14.54,0.11,N,3,1
58,27000,RENT,0,HOMEIMPROVEMENT,D,3500,16,0.13,Y,21,1
37,25000,RENT,0,HOMEIMPROVEMENT,D,2775,15.65,0.11,N,12,1
23,76500,RENT,0,DEBTCONSOLIDATION,C,8000,14.26,0.1,N,4,1
25,34000,MORTGAGE,2,VENTURE,C,15450,11.22,0.45,N,4,1
39,44531,RENT,0,DEBTCONSOLIDATION,B,15000,12.53,0.34,N,13,1
23,74000,RENT,7,HOMEIMPROVEMENT,A,7000,6.03,0.09,N,3,1
21,8004,RENT,4,MEDICAL,A,3000,7.88,0.37,N,2,1
38,56100,MORTGAGE,4,MEDICAL,C,6100,14.79,0.09,Y,14,1
23,34320,RENT,5,DEBTCONSOLIDATION,F,7000,18.3,0.2,Y,3,1
26,32400,RENT,10,EDUCATION,A,14000,7.51,0.43,N,4,1
21,21216,MORTGAGE,5,HOMEIMPROVEMENT,D,4500,11.6,0.21,Y,2,1
28,24000,RENT,0,PERSONAL,C,10000,12.87,0.42,Y,10,1
28,37000,RENT,0,DEBTCONSOLIDATION,D,14000,14.42,0.38,N,10,1
28,25200,RENT,5,PERSONAL,D,11500,14.46,0.46,Y,6,1
21,40000,RENT,6,DEBTCONSOLIDATION,C,15000,14.27,0.38,N,3,1
23,74000,RENT,7,VENTURE,D,2800,15.21,0.04,Y,2,1
28,56000,RENT,5,DEBTCONSOLIDATION,E,4800,16.45,0.09,N,7,1
25,45996,RENT,2,VENTURE,G,5000,11.6,0.11,Y,2,1
29,93924,MORTGAGE,7,DEBTCONSOLIDATION,D,8400,11.6,0.09,N,10,1
26,68004,RENT,10,DEBTCONSOLIDATION,D,3500,15.28,0.05,Y,3,1
24,18000,RENT,0,HOMEIMPROVEMENT,A,10000,7.29,0.56,N,4,1
25,221004,MORTGAGE,6,DEBTCONSOLIDATION,D,11900,14.42,0.05,Y,3,1
21,4080,RENT,0,EDUCATION,B,1400,11.86,0.34,N,4,1
24,45792,RENT,3,DEBTCONSOLIDATION,B,17000,10.38,0.37,N,2,1
30,54400,MORTGAGE,3,MEDICAL,A,23500,6.91,0.37,N,7,1
23,45000,RENT,0,MEDICAL,B,15000,11.6,0.33,N,3,1
24,30000,MORTGAGE,5,HOMEIMPROVEMENT,C,10000,14.22,0.33,Y,3,1
31,39000,MORTGAGE,6,DEBTCONSOLIDATION,D,4000,16.77,0.1,Y,9,1
29,88000,MORTGAGE,6,DEBTCONSOLIDATION,E,16000,16.45,0.18,N,8,1
23,69000,RENT,8,EDUCATION,B,9000,9.63,0.13,N,4,1
22,38000,RENT,2,MEDICAL,A,18500,7.66,0.49,N,4,1
25,64000,RENT,7,DEBTCONSOLIDATION,D,8000,15.28,0.13,Y,4,1
22,25000,RENT,4,VENTURE,B,8000,10.74,0.32,N,4,1
26,80004,MORTGAGE,7,DEBTCONSOLIDATION,C,7500,15.23,0.09,Y,2,1
28,123000,MORTGAGE,3,DEBTCONSOLIDATION,C,15000,13.85,0.12,Y,9,1
22,30000,RENT,1,DEBTCONSOLIDATION,E,6400,16,0.21,N,3,1
28,66000,RENT,0,VENTURE,C,7500,11.28,0.11,Y,7,1
21,35000,RENT,5,MEDICAL,C,11300,13.49,0.32,N,3,1
24,37000,RENT,3,MEDICAL,E,5000,16.45,0.14,N,3,1
38,25200,RENT,0,DEBTCONSOLIDATION,D,6000,14.59,0.24,N,12,1
21,15300,OWN,5,MEDICAL,A,2500,6.03,0.16,N,2,1
28,18000,RENT,9,HOMEIMPROVEMENT,A,7600,8.49,0.42,N,9,1
31,100300,RENT,1,MEDICAL,D,12000,14.91,0.1,Y,7,1
27,33000,RENT,2,MEDICAL,D,7500,15.65,0.23,Y,7,1
56,19200,RENT,0,VENTURE,B,6025,11.71,0.31,N,19,1
37,65000,RENT,2,PERSONAL,B,20000,10.25,0.31,N,16,1
28,44900,RENT,12,MEDICAL,C,17500,14.35,0.39,Y,10,1
23,55200,MORTGAGE,1,PERSONAL,E,15250,15.68,0.28,N,2,1
26,63000,MORTGAGE,4,EDUCATION,C,12000,15.27,0.19,N,2,1
25,38000,RENT,9,PERSONAL,E,15000,16.45,0.39,Y,3,1
25,29000,RENT,3,DEBTCONSOLIDATION,D,5000,15.7,0.17,Y,3,1
22,54000,RENT,2,MEDICAL,D,7000,14.96,0.13,Y,2,1
29,35000,RENT,4,MEDICAL,A,11000,8.59,0.31,N,10,1
26,39500,MORTGAGE,6,MEDICAL,D,15250,15.05,0.39,N,4,1
26,51000,MORTGAGE,10,DEBTCONSOLIDATION,D,13000,15.33,0.25,Y,2,1
27,50000,RENT,3,MEDICAL,C,16000,11.6,0.32,Y,5,1
22,52000,RENT,6,EDUCATION,C,18000,11.6,0.35,N,4,1
28,41500,RENT,4,DEBTCONSOLIDATION,C,10000,11.6,0.24,Y,6,1
32,27500,RENT,5,HOMEIMPROVEMENT,B,4000,10.62,0.15,N,7,1
26,40000,RENT,4,EDUCATION,A,12500,6.92,0.31,N,2,1
43,54000,RENT,0,PERSONAL,D,9000,15.65,0.17,Y,14,1
23,60000,RENT,3,EDUCATION,B,20000,12.21,0.33,N,2,1
34,30000,RENT,3,PERSONAL,A,14000,8.9,0.47,N,7,1
23,74000,RENT,3,MEDICAL,B,25000,10.36,0.34,N,3,1
23,66000,RENT,1,VENTURE,D,20000,14.11,0.3,N,3,1
24,61000,RENT,2,HOMEIMPROVEMENT,B,20000,12.18,0.33,N,4,1
23,108000,MORTGAGE,7,HOMEIMPROVEMENT,B,18000,11.26,0.17,N,2,1
25,33000,RENT,0,VENTURE,C,10000,15.96,0.3,Y,3,1
22,31500,RENT,3,DEBTCONSOLIDATION,D,2900,11.6,0.09,N,4,1
29,108000,RENT,0,PERSONAL,D,24250,16,0.22,N,9,1
39,64000,MORTGAGE,2,DEBTCONSOLIDATION,E,8750,11.6,0.14,Y,13,1
27,19498,RENT,3,HOMEIMPROVEMENT,A,9575,6.62,0.49,N,5,1
23,35000,MORTGAGE,7,EDUCATION,C,5000,12.98,0.14,Y,3,1
22,62496,RENT,6,PERSONAL,B,10000,11.89,0.16,N,3,1
25,29000,RENT,9,PERSONAL,A,11000,8.49,0.38,N,2,1
21,17000,RENT,0,DEBTCONSOLIDATION,E,1500,18.64,0.09,N,2,1
31,60000,MORTGAGE,9,MEDICAL,E,22000,16.63,0.37,N,6,1
26,38000,RENT,0,PERSONAL,B,12000,11.6,0.32,N,4,1
22,24000,RENT,1,PERSONAL,C,15000,12.73,0.63,Y,4,1
32,14400,RENT,7,PERSONAL,C,3000,13.98,0.21,Y,8,1
33,77100,RENT,6,DEBTCONSOLIDATION,A,35000,8.49,0.45,N,9,1
38,45000,RENT,1,EDUCATION,B,4000,11.49,0.09,N,15,1
26,51600,RENT,10,HOMEIMPROVEMENT,B,5500,11.99,0.11,N,3,1
35,47400,RENT,2,PERSONAL,D,14000,14.42,0.3,N,7,1
43,46000,RENT,3,EDUCATION,B,5000,10.38,0.11,N,14,1
24,75000,RENT,0,VENTURE,E,25000,14.7,0.33,Y,3,1
21,40800,RENT,3,MEDICAL,C,13000,13.57,0.32,Y,2,1
22,60000,RENT,0,PERSONAL,A,24000,7.29,0.4,N,3,1
23,15600,RENT,5,DEBTCONSOLIDATION,A,2500,7.29,0.16,N,3,1
22,18996,RENT,1,MEDICAL,D,1500,11.6,0.08,Y,3,1
33,21000,RENT,0,PERSONAL,A,6500,7.66,0.31,N,6,1
26,84000,RENT,7,DEBTCONSOLIDATION,D,15000,16,0.18,Y,2,1
24,49000,RENT,8,EDUCATION,A,7000,7.49,0.14,N,4,1
36,53126,RENT,1,MEDICAL,D,8000,11.6,0.15,N,14,1
30,110925,MORTGAGE,1,MEDICAL,D,25000,15.33,0.19,N,9,1
31,159200,MORTGAGE,1,DEBTCONSOLIDATION,D,16000,15.65,0.1,Y,6,1
21,44000,RENT,5,MEDICAL,A,7500,7.9,0.17,N,3,1
28,31800,RENT,2,VENTURE,E,6400,16.82,0.2,Y,5,1
35,95028,RENT,2,HOMEIMPROVEMENT,D,5000,14.42,0.05,Y,6,1
23,15204,MORTGAGE,7,PERSONAL,A,2800,8.49,0.18,N,3,1
29,26568,RENT,2,HOMEIMPROVEMENT,D,4000,16,0.15,N,8,1
39,54000,MORTGAGE,0,PERSONAL,B,6000,11.83,0.11,N,16,1
25,30300,MORTGAGE,4,MEDICAL,B,5000,10,0.17,N,2,1
22,39000,RENT,6,HOMEIMPROVEMENT,C,6000,13.22,0.15,Y,2,1
21,30000,RENT,1,MEDICAL,B,10000,11.14,0.33,N,2,1
29,32000,RENT,1,PERSONAL,D,5000,14.84,0.16,N,8,1
23,38400,RENT,1,VENTURE,B,13250,10.99,0.35,N,4,1
24,46180,RENT,1,VENTURE,C,2500,13.98,0.05,Y,3,1
28,78000,MORTGAGE,12,HOMEIMPROVEMENT,B,24000,11.83,0.31,N,7,1
27,52275,RENT,7,MEDICAL,D,20050,17.58,0.33,Y,10,1
33,21996,RENT,0,VENTURE,C,9250,12.87,0.42,Y,8,1
34,44000,MORTGAGE,8,DEBTCONSOLIDATION,C,4500,12.98,0.1,N,6,1
35,20000,RENT,2,PERSONAL,C,8500,13.57,0.42,N,10,1
29,338000,RENT,3,HOMEIMPROVEMENT,F,24000,17.8,0.07,N,8,1
25,159600,RENT,0,PERSONAL,D,30000,17.27,0.19,Y,4,1
32,22000,RENT,9,MEDICAL,E,10000,18.39,0.45,Y,6,1
25,66000,RENT,9,EDUCATION,D,25000,15.33,0.38,N,2,1
28,10000,RENT,12,EDUCATION,B,3000,11.6,0.3,N,8,1
21,18701,MORTGAGE,0,PERSONAL,D,4200,14.11,0.22,Y,4,1
25,30000,RENT,9,HOMEIMPROVEMENT,C,5600,11.6,0.19,Y,4,1
26,24500,RENT,4,PERSONAL,B,8875,10,0.36,N,2,1
33,35050,MORTGAGE,15,MEDICAL,A,8000,8.32,0.23,N,6,1
21,51000,RENT,0,HOMEIMPROVEMENT,D,1500,15.58,0.03,Y,4,1
29,113000,MORTGAGE,5,PERSONAL,G,25000,18.84,0.22,Y,7,1
24,52500,RENT,3,HOMEIMPROVEMENT,B,17000,11.6,0.32,N,3,1
23,19200,RENT,1,MEDICAL,G,6200,19.82,0.32,N,3,1
22,54000,RENT,4,EDUCATION,E,5000,16.35,0.09,Y,3,1
40,55000,RENT,14,HOMEIMPROVEMENT,A,18000,7.88,0.33,N,14,1
22,66500,RENT,0,VENTURE,D,10000,14.11,0.15,Y,2,1
24,34000,RENT,1,HOMEIMPROVEMENT,B,10000,12.69,0.29,N,2,1
23,34000,RENT,5,VENTURE,C,8500,13.92,0.25,N,3,1
38,17108,MORTGAGE,7,EDUCATION,A,4375,7.51,0.26,N,13,1
24,51000,MORTGAGE,8,DEBTCONSOLIDATION,B,12000,11.6,0.24,N,3,1
24,74000,OWN,8,DEBTCONSOLIDATION,G,35000,20.11,0.47,N,3,1
30,29004,RENT,13,MEDICAL,E,2400,17.93,0.08,Y,7,1
34,24000,RENT,0,EDUCATION,B,9000,11.14,0.38,N,8,1
28,17004,RENT,4,HOMEIMPROVEMENT,A,3500,7.68,0.21,N,8,1
37,48000,RENT,0,DEBTCONSOLIDATION,B,14725,11.6,0.31,N,11,1
26,54996,RENT,8,EDUCATION,B,20000,12.18,0.36,N,4,1
22,30000,RENT,5,PERSONAL,D,6400,15.99,0.21,N,4,1
23,108000,MORTGAGE,7,DEBTCONSOLIDATION,C,4000,11.6,0.04,N,2,1
34,118000,MORTGAGE,1,EDUCATION,C,25000,11.78,0.21,N,7,1
24,56100,MORTGAGE,4,MEDICAL,D,4900,15.95,0.07,Y,4,1
21,14400,RENT,4,MEDICAL,B,5500,11.48,0.38,N,3,1
22,27996,RENT,0,HOMEIMPROVEMENT,D,2200,15.95,0.08,Y,2,1
37,74000,RENT,9,HOMEIMPROVEMENT,C,19200,12.87,0.26,Y,12,1
41,54000,MORTGAGE,6,HOMEIMPROVEMENT,C,5000,13.23,0.09,N,12,1
33,67000,RENT,8,HOMEIMPROVEMENT,C,18000,13.11,0.27,Y,7,1
23,46000,MORTGAGE,5,PERSONAL,B,9500,12.69,0.21,N,4,1
24,46000,MORTGAGE,2,PERSONAL,B,15250,12.53,0.33,N,2,1
26,30000,RENT,1,PERSONAL,B,4000,11.83,0.13,N,4,1
39,310400,MORTGAGE,13,DEBTCONSOLIDATION,D,15000,15.65,0.05,Y,11,1
24,36000,RENT,2,PERSONAL,B,12000,9.91,0.33,N,3,1
26,26000,OWN,0,DEBTCONSOLIDATION,E,8500,16.45,0.33,N,3,1
22,21600,RENT,1,EDUCATION,D,2400,16.29,0.11,N,4,1
32,54000,MORTGAGE,2,HOMEIMPROVEMENT,B,7125,9.99,0.13,N,6,1
24,22680,RENT,9,DEBTCONSOLIDATION,B,7000,10.62,0.31,N,3,1
23,26000,RENT,4,EDUCATION,B,8300,9.99,0.32,N,4,1
35,30000,MORTGAGE,3,HOMEIMPROVEMENT,C,10000,13.43,0.33,N,7,1
33,74400,RENT,7,EDUCATION,B,3000,11.83,0.04,N,5,1
28,34000,MORTGAGE,12,EDUCATION,D,10000,16.77,0.29,Y,7,1
28,60000,RENT,12,PERSONAL,B,20000,10.99,0.33,N,10,1
24,23040,RENT,0,DEBTCONSOLIDATION,F,9500,19.04,0.41,Y,4,1
33,18996,RENT,5,DEBTCONSOLIDATION,D,3250,16.32,0.17,N,7,1
27,51200,RENT,11,EDUCATION,D,18000,14.96,0.35,Y,8,1
26,9840,RENT,5,VENTURE,B,1750,9.99,0.18,N,4,1
22,36000,RENT,0,EDUCATION,C,1500,13.16,0.04,Y,4,1
22,52000,MORTGAGE,6,DEBTCONSOLIDATION,D,14825,15.62,0.29,N,3,1
21,12000,MORTGAGE,5,DEBTCONSOLIDATION,E,3250,15.68,0.27,Y,2,1
32,51648,RENT,7,VENTURE,E,16000,14.18,0.31,N,8,1
25,48996,RENT,9,MEDICAL,D,10000,14.54,0.2,Y,2,1
24,23000,RENT,1,DEBTCONSOLIDATION,B,7200,12.69,0.31,N,2,1
33,44400,MORTGAGE,3,VENTURE,C,2000,14.22,0.05,Y,9,1
24,42000,RENT,9,DEBTCONSOLIDATION,E,3000,11.6,0.07,Y,3,1
29,8472,RENT,2,PERSONAL,A,3000,7.49,0.35,N,7,1
22,36000,RENT,6,VENTURE,B,12000,11.49,0.33,N,2,1
23,9600,RENT,3,DEBTCONSOLIDATION,B,2100,10.62,0.22,N,3,1
22,10000,RENT,0,HOMEIMPROVEMENT,D,1000,14.74,0.1,N,4,1
21,83000,MORTGAGE,5,PERSONAL,C,15000,12.84,0.18,Y,4,1
28,91800,MORTGAGE,1,MEDICAL,D,15000,15.37,0.14,Y,8,1
23,32900,RENT,1,EDUCATION,D,20000,16,0.61,N,2,1
26,25000,MORTGAGE,0,MEDICAL,D,6250,15.31,0.25,N,4,1
22,36000,RENT,4,PERSONAL,B,10000,11.36,0.28,N,2,1
26,112000,MORTGAGE,5,DEBTCONSOLIDATION,B,20000,12.53,0.18,N,4,1
25,21996,RENT,3,HOMEIMPROVEMENT,C,8000,13.98,0.36,Y,2,1
25,30000,MORTGAGE,3,HOMEIMPROVEMENT,A,12000,5.99,0.4,N,4,1
24,40800,RENT,6,MEDICAL,B,17500,10.62,0.43,N,4,1
23,60996,RENT,0,HOMEIMPROVEMENT,E,16000,16,0.26,N,3,1
24,63410,MORTGAGE,3,MEDICAL,E,20000,17.51,0.27,N,4,1
27,49000,MORTGAGE,0,PERSONAL,B,15000,9.76,0.31,N,7,1
25,32000,RENT,1,PERSONAL,D,6000,12.92,0.19,Y,3,1
24,16800,RENT,5,DEBTCONSOLIDATION,B,4375,9.99,0.26,N,2,1
21,33996,RENT,3,PERSONAL,B,5000,9.25,0.15,N,3,1
22,29570,RENT,6,DEBTCONSOLIDATION,D,8000,14.42,0.27,Y,4,1
21,18000,RENT,5,PERSONAL,B,1500,12.18,0.08,N,4,1
26,65935,RENT,1,EDUCATION,D,24250,14.96,0.37,N,4,1
27,116000,MORTGAGE,4,HOMEIMPROVEMENT,D,25000,13.36,0.22,Y,7,1
33,53004,RENT,0,PERSONAL,C,20000,13.04,0.38,N,10,1
48,128000,RENT,0,EDUCATION,D,7500,17.49,0.06,Y,11,1
23,72000,MORTGAGE,6,HOMEIMPROVEMENT,C,12000,13.61,0.17,N,4,1
39,24000,RENT,5,VENTURE,C,8000,13.8,0.33,N,12,1
23,35000,RENT,2,DEBTCONSOLIDATION,A,11900,7.66,0.34,N,3,1
31,14400,RENT,0,DEBTCONSOLIDATION,C,4200,14.17,0.29,Y,8,1
35,26400,RENT,2,DEBTCONSOLIDATION,D,6000,16.29,0.23,Y,8,1
31,93900,MORTGAGE,13,VENTURE,F,24000,16.08,0.26,Y,6,1
26,81000,RENT,10,VENTURE,E,21000,16.95,0.26,N,2,1
32,58650,RENT,6,MEDICAL,D,17400,15.05,0.25,N,6,1
30,69000,RENT,2,VENTURE,E,20000,17.14,0.29,Y,7,1
24,39000,MORTGAGE,1,EDUCATION,D,12000,14.11,0.31,N,2,1
25,19200,RENT,3,VENTURE,B,5000,10.99,0.26,N,3,1
23,89000,RENT,8,DEBTCONSOLIDATION,D,8000,14.74,0.09,N,3,1
27,15600,RENT,1,HOMEIMPROVEMENT,D,2250,18.25,0.14,N,6,1
