id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
10716,Male,disloyal Customer,37,Business travel,Business,247,5,4,4,5,3,4,3,3,4,3,4,3,4,3,0,0,satisfied
99589,Male,Loyal Customer,25,Personal Travel,Eco,930,2,4,2,3,2,2,1,2,5,2,4,5,4,2,3,22,neutral or dissatisfied
96004,Male,Loyal Customer,58,Business travel,Business,2145,4,4,4,4,5,5,4,5,5,5,5,3,5,5,20,16,satisfied
105332,Female,Loyal Customer,45,Business travel,Business,1620,4,4,4,4,2,5,4,5,5,5,5,5,5,3,25,26,satisfied
15122,Male,Loyal Customer,33,Business travel,Business,2939,4,4,4,4,5,5,5,5,2,4,2,1,3,5,2,0,satisfied
41885,Female,Loyal Customer,49,Business travel,Eco,413,2,1,1,1,3,3,3,3,3,2,3,4,3,2,14,29,neutral or dissatisfied
19397,Male,Loyal Customer,49,Business travel,Eco,261,4,4,4,4,4,4,4,4,3,4,5,1,1,4,41,43,satisfied
49242,Male,Loyal Customer,52,Business travel,Eco,308,5,1,1,1,5,5,5,5,2,1,5,3,5,5,0,0,satisfied
126308,Male,Loyal Customer,62,Personal Travel,Eco,631,3,4,3,5,5,3,5,5,4,4,3,5,3,5,0,0,neutral or dissatisfied
77818,Female,Loyal Customer,40,Personal Travel,Eco,1282,2,4,1,1,2,1,2,2,3,3,5,5,5,2,19,2,neutral or dissatisfied
108310,Male,Loyal Customer,52,Business travel,Eco,1706,2,2,2,2,2,2,2,2,2,4,3,1,4,2,33,7,neutral or dissatisfied
81090,Female,Loyal Customer,52,Personal Travel,Eco,931,2,5,2,3,3,4,4,5,5,2,2,4,5,5,1,0,neutral or dissatisfied
86997,Male,Loyal Customer,22,Personal Travel,Eco,907,3,5,3,3,3,3,2,3,5,3,4,4,4,3,67,58,neutral or dissatisfied
16680,Male,Loyal Customer,42,Personal Travel,Eco,488,1,0,1,2,1,1,1,1,3,5,5,3,5,1,0,0,neutral or dissatisfied
79653,Male,disloyal Customer,17,Business travel,Eco,760,1,1,1,3,3,1,3,3,2,3,5,2,3,3,0,0,neutral or dissatisfied
26781,Female,Loyal Customer,37,Business travel,Business,799,2,2,2,2,5,5,4,4,4,4,4,5,4,4,16,0,satisfied
15242,Female,Loyal Customer,57,Personal Travel,Eco,529,2,5,2,3,2,5,5,1,1,2,1,5,1,5,0,0,neutral or dissatisfied
31097,Female,Loyal Customer,50,Personal Travel,Eco,1014,3,4,3,4,2,4,3,2,2,3,3,1,2,3,12,4,neutral or dissatisfied
90542,Male,Loyal Customer,57,Business travel,Business,3228,1,1,1,1,5,5,4,5,5,5,5,3,5,5,15,49,satisfied
3206,Female,Loyal Customer,18,Personal Travel,Eco,693,2,4,2,3,5,2,5,5,3,3,5,4,4,5,0,0,neutral or dissatisfied
70557,Male,disloyal Customer,24,Business travel,Eco,1258,3,3,3,1,3,3,3,3,4,5,5,4,4,3,0,0,neutral or dissatisfied
59460,Male,Loyal Customer,29,Business travel,Business,758,2,2,2,2,4,3,4,4,3,5,5,3,5,4,7,0,satisfied
1321,Female,disloyal Customer,34,Business travel,Business,309,2,2,2,1,3,2,3,3,4,3,4,3,4,3,33,21,neutral or dissatisfied
105055,Male,Loyal Customer,50,Personal Travel,Eco,361,4,5,4,3,4,4,4,4,5,2,5,5,5,4,0,0,neutral or dissatisfied
123739,Male,disloyal Customer,33,Business travel,Business,96,3,3,3,2,1,3,1,1,4,5,4,4,5,1,0,0,neutral or dissatisfied
9108,Male,Loyal Customer,52,Business travel,Business,3132,5,5,5,5,3,4,5,4,4,4,4,5,4,5,0,2,satisfied
96347,Female,disloyal Customer,19,Business travel,Eco,1609,3,3,3,2,4,3,4,4,5,5,4,5,4,4,0,0,neutral or dissatisfied
57810,Male,disloyal Customer,31,Business travel,Eco Plus,1235,2,2,2,3,5,2,5,5,1,4,3,4,3,5,55,21,neutral or dissatisfied
63247,Female,Loyal Customer,60,Business travel,Business,337,3,3,3,3,4,3,3,3,3,3,3,3,3,4,0,0,neutral or dissatisfied
98202,Male,Loyal Customer,44,Personal Travel,Eco,327,3,3,3,4,4,3,4,4,3,3,4,3,4,4,15,6,neutral or dissatisfied
79769,Male,Loyal Customer,53,Business travel,Business,1005,3,2,2,2,3,2,2,3,3,2,3,2,3,3,0,0,neutral or dissatisfied
22342,Male,Loyal Customer,30,Business travel,Eco,238,3,3,5,3,3,3,3,3,4,3,3,1,3,3,0,0,neutral or dissatisfied
1198,Female,Loyal Customer,7,Personal Travel,Eco,158,3,4,3,2,4,3,4,4,4,4,5,3,4,4,0,12,neutral or dissatisfied
3086,Female,Loyal Customer,55,Business travel,Business,2809,1,1,5,1,4,5,4,4,4,4,4,3,4,5,106,93,satisfied
100227,Female,Loyal Customer,38,Business travel,Business,1073,4,4,4,4,5,5,4,5,5,5,5,5,5,3,5,0,satisfied
101579,Male,Loyal Customer,44,Business travel,Business,3754,4,4,4,4,3,5,5,4,4,4,4,5,4,3,0,8,satisfied
92115,Female,Loyal Customer,61,Personal Travel,Eco,1532,1,5,2,5,3,3,4,5,5,2,5,5,5,3,0,3,neutral or dissatisfied
49557,Female,Loyal Customer,54,Business travel,Business,372,1,1,1,1,4,1,4,4,4,3,4,3,4,1,48,31,satisfied
114807,Male,Loyal Customer,16,Business travel,Business,3104,2,2,5,2,5,5,5,5,4,3,5,5,5,5,0,3,satisfied
119432,Female,Loyal Customer,19,Personal Travel,Eco,399,2,4,2,1,3,2,3,3,5,5,4,5,4,3,0,0,neutral or dissatisfied
46722,Male,Loyal Customer,42,Personal Travel,Eco,251,2,5,2,2,2,2,2,2,5,2,5,5,5,2,0,0,neutral or dissatisfied
76315,Male,Loyal Customer,39,Business travel,Business,2182,1,1,1,1,3,1,2,1,1,1,1,3,1,1,3,5,neutral or dissatisfied
27308,Female,Loyal Customer,41,Business travel,Eco,605,5,5,5,5,5,5,5,5,3,3,2,2,2,5,7,14,satisfied
109700,Female,Loyal Customer,70,Personal Travel,Eco Plus,973,3,4,3,2,5,5,4,2,2,3,2,5,2,3,42,24,neutral or dissatisfied
109626,Female,Loyal Customer,59,Business travel,Business,3646,4,5,4,4,5,4,4,5,5,5,5,3,5,4,12,4,satisfied
125438,Female,Loyal Customer,43,Business travel,Eco Plus,735,3,1,1,1,1,1,2,3,3,3,3,4,3,4,0,6,neutral or dissatisfied
81084,Female,Loyal Customer,22,Business travel,Business,3492,1,1,1,1,4,4,4,4,5,4,4,4,4,4,16,11,satisfied
118589,Female,Loyal Customer,37,Business travel,Business,1730,4,3,3,3,1,4,3,4,4,4,4,3,4,3,0,0,neutral or dissatisfied
48116,Female,Loyal Customer,30,Business travel,Business,3800,3,3,5,3,5,5,5,5,5,4,2,3,3,5,0,0,satisfied
94900,Female,Loyal Customer,38,Business travel,Eco,239,2,2,3,2,2,2,2,2,3,1,2,5,4,2,1,0,satisfied
106882,Female,Loyal Customer,28,Business travel,Business,2255,3,1,1,1,3,3,3,3,4,3,3,2,4,3,6,0,neutral or dissatisfied
1935,Female,Loyal Customer,39,Business travel,Business,1993,1,1,1,1,5,5,5,4,4,4,4,5,4,3,0,0,satisfied
14780,Female,Loyal Customer,51,Business travel,Business,2065,3,4,4,4,2,4,4,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
92421,Female,Loyal Customer,55,Business travel,Business,1892,4,4,4,4,4,4,4,4,4,4,4,5,4,5,1,2,satisfied
105407,Female,Loyal Customer,31,Business travel,Business,3348,3,3,3,3,5,5,5,5,3,4,5,5,4,5,0,0,satisfied
89213,Female,Loyal Customer,28,Personal Travel,Eco,1947,3,3,3,4,5,3,5,5,4,3,3,2,4,5,20,37,neutral or dissatisfied
17686,Male,Loyal Customer,28,Business travel,Business,503,4,3,4,4,5,5,5,5,3,4,4,4,5,5,7,0,satisfied
109555,Male,Loyal Customer,62,Personal Travel,Eco,920,4,5,4,2,3,4,1,3,4,3,4,3,5,3,0,1,neutral or dissatisfied
122756,Female,Loyal Customer,54,Personal Travel,Eco,651,4,4,4,2,4,1,1,1,1,4,1,3,1,1,0,0,neutral or dissatisfied
22575,Male,Loyal Customer,51,Business travel,Business,3358,0,0,0,3,2,5,3,4,4,4,4,1,4,3,31,24,satisfied
7863,Female,Loyal Customer,46,Business travel,Business,948,4,4,4,4,5,4,5,3,3,4,3,3,3,4,14,17,satisfied
123284,Male,Loyal Customer,29,Personal Travel,Eco,600,2,5,2,4,5,2,5,5,3,2,5,4,4,5,48,41,neutral or dissatisfied
96850,Female,Loyal Customer,43,Business travel,Eco,781,3,5,5,5,5,2,3,3,3,3,3,1,3,1,10,4,neutral or dissatisfied
21346,Male,disloyal Customer,35,Business travel,Eco,674,3,3,3,3,3,3,1,3,3,5,4,1,3,3,52,48,neutral or dissatisfied
48274,Female,Loyal Customer,59,Business travel,Eco Plus,236,2,3,3,3,1,3,4,2,2,2,2,3,2,1,0,0,neutral or dissatisfied
121218,Male,Loyal Customer,41,Business travel,Business,2075,4,4,4,4,4,3,4,4,4,4,4,3,4,3,0,14,satisfied
91021,Male,Loyal Customer,47,Personal Travel,Eco,404,3,4,3,2,2,3,1,2,5,4,5,4,4,2,0,0,neutral or dissatisfied
5351,Male,disloyal Customer,32,Business travel,Business,812,2,2,2,3,2,2,5,2,4,2,5,4,4,2,22,69,neutral or dissatisfied
64692,Male,disloyal Customer,48,Business travel,Business,247,1,1,1,2,4,1,4,4,5,5,4,3,4,4,0,0,neutral or dissatisfied
17256,Male,Loyal Customer,63,Business travel,Business,472,4,4,4,4,4,3,5,4,4,4,4,3,4,3,0,0,satisfied
125295,Male,Loyal Customer,49,Business travel,Business,678,3,4,4,4,4,3,3,3,3,3,3,1,3,4,0,0,neutral or dissatisfied
13077,Female,Loyal Customer,39,Business travel,Business,562,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,0,satisfied
10091,Female,Loyal Customer,24,Business travel,Business,2841,4,5,5,5,4,3,4,4,1,1,4,4,3,4,0,0,neutral or dissatisfied
70363,Female,Loyal Customer,32,Business travel,Eco,1145,2,2,2,2,2,2,2,2,2,5,4,2,3,2,0,0,neutral or dissatisfied
33108,Male,Loyal Customer,36,Personal Travel,Eco,201,3,1,3,3,4,3,4,4,4,2,3,4,2,4,0,0,neutral or dissatisfied
56466,Male,Loyal Customer,59,Business travel,Business,2620,3,3,3,3,4,4,5,4,4,4,4,4,4,3,7,0,satisfied
25851,Female,Loyal Customer,50,Personal Travel,Eco,692,4,1,4,3,1,2,3,3,3,4,3,1,3,1,15,5,satisfied
77055,Male,Loyal Customer,51,Business travel,Business,991,1,1,1,1,2,5,4,4,4,4,4,3,4,4,4,0,satisfied
67853,Female,Loyal Customer,13,Personal Travel,Eco,1205,2,1,2,4,1,2,1,1,1,1,3,1,4,1,1,0,neutral or dissatisfied
53096,Male,Loyal Customer,9,Personal Travel,Eco,224,3,3,3,4,3,3,3,3,2,5,4,3,4,3,1,22,neutral or dissatisfied
77136,Female,disloyal Customer,22,Business travel,Eco,1060,3,3,3,3,5,3,5,5,3,2,4,3,4,5,2,0,neutral or dissatisfied
84841,Male,Loyal Customer,29,Business travel,Business,481,1,2,2,2,1,1,1,1,2,1,4,3,4,1,22,23,neutral or dissatisfied
6023,Male,Loyal Customer,53,Business travel,Eco,690,1,0,0,3,3,1,3,3,4,5,3,4,2,3,0,0,neutral or dissatisfied
117166,Male,Loyal Customer,37,Personal Travel,Eco,647,3,3,3,3,2,3,5,2,5,1,3,3,1,2,67,53,neutral or dissatisfied
42255,Female,Loyal Customer,38,Business travel,Eco,834,2,3,3,3,2,2,2,2,1,3,3,1,3,2,0,8,neutral or dissatisfied
71482,Male,Loyal Customer,44,Business travel,Business,1182,5,5,5,5,5,5,4,4,4,4,4,4,4,5,0,0,satisfied
47438,Female,disloyal Customer,27,Business travel,Eco,188,3,5,2,3,3,2,3,3,5,2,1,2,4,3,0,0,neutral or dissatisfied
90509,Female,Loyal Customer,31,Business travel,Business,250,1,1,1,1,5,5,5,5,5,4,4,3,4,5,0,0,satisfied
110712,Male,disloyal Customer,22,Business travel,Business,997,4,4,4,2,3,4,3,3,3,4,5,5,4,3,0,0,satisfied
71392,Female,Loyal Customer,51,Business travel,Eco Plus,258,4,5,5,5,4,3,4,4,4,4,4,4,4,3,1,4,neutral or dissatisfied
106372,Female,Loyal Customer,22,Business travel,Business,2730,3,4,4,4,3,3,3,3,2,4,1,1,2,3,83,81,neutral or dissatisfied
107080,Male,Loyal Customer,63,Personal Travel,Eco,395,2,4,2,5,1,2,1,1,4,2,5,5,5,1,19,15,neutral or dissatisfied
57205,Female,disloyal Customer,38,Business travel,Business,1514,5,5,5,4,3,5,3,3,5,3,5,3,5,3,0,1,satisfied
52266,Male,Loyal Customer,78,Business travel,Business,370,3,2,5,2,4,3,2,3,3,3,3,3,3,4,59,60,neutral or dissatisfied
23882,Female,Loyal Customer,25,Business travel,Eco,579,1,2,2,2,1,1,1,1,3,4,4,1,3,1,51,77,neutral or dissatisfied
26552,Female,Loyal Customer,51,Business travel,Eco Plus,990,5,4,4,4,2,5,4,5,5,5,5,4,5,5,0,0,satisfied
86562,Male,Loyal Customer,15,Personal Travel,Eco Plus,760,5,5,5,3,4,5,4,4,3,3,5,3,4,4,16,8,satisfied
23448,Female,disloyal Customer,8,Business travel,Business,488,2,1,1,2,3,1,3,3,1,4,2,3,2,3,53,50,neutral or dissatisfied
38953,Female,Loyal Customer,17,Personal Travel,Eco Plus,205,1,4,1,3,2,1,4,2,4,3,3,2,4,2,0,1,neutral or dissatisfied
128341,Male,Loyal Customer,25,Business travel,Business,3612,1,1,1,1,5,5,5,5,3,4,4,3,5,5,0,3,satisfied
80461,Male,Loyal Customer,57,Business travel,Business,1299,4,4,4,4,4,5,4,4,4,4,4,4,4,5,0,0,satisfied
115514,Male,disloyal Customer,27,Business travel,Eco,372,3,3,3,3,5,3,4,5,3,1,3,2,3,5,0,0,neutral or dissatisfied
119084,Female,Loyal Customer,39,Business travel,Business,2895,3,3,5,3,3,4,5,4,4,4,4,5,4,4,31,5,satisfied
18058,Male,disloyal Customer,28,Business travel,Eco,605,3,3,4,3,1,4,1,1,2,3,3,2,3,1,0,0,neutral or dissatisfied
20069,Female,Loyal Customer,14,Personal Travel,Eco,607,1,4,1,1,5,1,5,5,5,3,4,4,4,5,0,0,neutral or dissatisfied
106046,Female,Loyal Customer,56,Business travel,Business,452,2,4,4,4,5,4,4,2,2,2,2,2,2,1,21,21,neutral or dissatisfied
105729,Female,disloyal Customer,22,Business travel,Business,663,4,0,4,3,4,4,4,4,4,2,5,3,4,4,0,0,satisfied
41205,Male,Loyal Customer,54,Business travel,Eco,1091,4,5,5,5,4,4,4,4,1,1,5,1,4,4,88,79,satisfied
81454,Female,disloyal Customer,33,Business travel,Business,408,3,3,3,2,3,3,3,3,5,3,4,5,5,3,0,0,neutral or dissatisfied
92526,Female,Loyal Customer,18,Personal Travel,Eco,1947,3,4,3,3,1,3,1,1,3,3,3,3,5,1,0,0,neutral or dissatisfied
128843,Female,Loyal Customer,11,Personal Travel,Eco,2475,4,2,4,3,4,5,3,3,2,4,3,3,3,3,0,0,satisfied
16732,Male,Loyal Customer,51,Business travel,Business,3528,5,5,5,5,2,2,1,4,4,4,4,3,4,4,10,14,satisfied
65994,Female,Loyal Customer,7,Personal Travel,Eco Plus,1372,2,5,2,4,5,2,5,5,3,5,4,3,4,5,9,0,neutral or dissatisfied
31042,Male,Loyal Customer,30,Business travel,Business,2696,3,4,4,4,3,3,3,3,1,1,4,1,3,3,0,6,neutral or dissatisfied
55800,Female,Loyal Customer,44,Business travel,Business,1416,1,5,5,5,3,2,1,1,1,1,1,2,1,1,125,86,neutral or dissatisfied
32398,Female,disloyal Customer,26,Business travel,Eco,216,1,5,0,1,5,0,5,5,1,5,5,4,1,5,0,0,neutral or dissatisfied
25164,Male,Loyal Customer,36,Business travel,Eco,967,4,1,1,1,4,4,4,4,1,4,3,4,3,4,23,6,neutral or dissatisfied
101467,Male,Loyal Customer,54,Business travel,Business,3207,0,0,0,4,2,5,4,4,4,4,4,4,4,4,0,0,satisfied
27591,Male,Loyal Customer,20,Personal Travel,Eco,956,4,5,5,1,5,5,4,5,4,4,4,4,5,5,0,10,neutral or dissatisfied
123541,Female,Loyal Customer,43,Business travel,Business,1773,2,4,2,2,3,3,4,4,4,4,4,4,4,4,4,1,satisfied
56805,Female,Loyal Customer,50,Business travel,Business,1725,4,4,4,4,2,3,4,4,4,4,4,3,4,5,0,0,satisfied
74223,Female,Loyal Customer,61,Personal Travel,Eco,1746,4,3,4,4,1,4,3,3,3,4,4,2,3,2,0,15,neutral or dissatisfied
122764,Female,Loyal Customer,58,Business travel,Eco Plus,651,1,5,5,5,2,4,4,1,1,1,1,1,1,2,0,8,neutral or dissatisfied
62251,Female,disloyal Customer,25,Business travel,Business,2565,1,0,0,4,3,0,2,3,4,2,4,3,5,3,0,0,neutral or dissatisfied
4590,Male,Loyal Customer,30,Business travel,Business,416,3,1,1,1,3,3,3,3,1,1,4,4,4,3,0,10,neutral or dissatisfied
50350,Male,Loyal Customer,35,Business travel,Eco,190,5,2,2,2,5,5,5,5,1,4,5,2,5,5,0,0,satisfied
64942,Female,disloyal Customer,37,Business travel,Eco,469,2,1,2,4,3,2,3,3,4,1,3,4,4,3,0,0,neutral or dissatisfied
39058,Female,Loyal Customer,60,Business travel,Business,3854,5,5,1,5,5,4,4,4,4,4,4,3,4,4,0,0,satisfied
15678,Female,disloyal Customer,27,Business travel,Eco,217,2,3,2,4,2,2,3,2,1,3,4,1,3,2,0,0,neutral or dissatisfied
41914,Male,Loyal Customer,40,Business travel,Business,129,4,4,4,4,5,2,3,5,5,5,4,3,5,2,0,2,satisfied
57575,Male,disloyal Customer,44,Business travel,Business,1597,4,4,4,2,4,4,4,4,4,3,3,5,5,4,21,4,satisfied
24400,Female,Loyal Customer,53,Business travel,Business,3954,2,4,2,2,3,5,5,4,4,4,4,5,4,3,0,0,satisfied
3581,Male,Loyal Customer,60,Personal Travel,Eco Plus,227,4,5,4,1,1,4,3,1,5,4,5,4,5,1,0,0,neutral or dissatisfied
101937,Male,Loyal Customer,12,Business travel,Business,2807,3,3,3,3,4,4,4,4,4,3,5,4,4,4,0,0,satisfied
127188,Male,Loyal Customer,55,Business travel,Eco Plus,304,2,1,3,1,3,2,3,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
38697,Male,disloyal Customer,23,Business travel,Eco,1488,2,2,2,4,5,2,5,5,1,5,5,4,2,5,6,0,neutral or dissatisfied
7735,Male,disloyal Customer,24,Business travel,Business,489,0,0,0,2,3,0,3,3,4,4,5,3,4,3,0,0,satisfied
71378,Male,Loyal Customer,39,Business travel,Business,2244,3,2,2,2,2,4,3,3,3,3,3,4,3,2,0,0,neutral or dissatisfied
5713,Male,Loyal Customer,33,Personal Travel,Eco,196,1,3,1,1,4,1,4,4,3,3,4,1,1,4,7,17,neutral or dissatisfied
72596,Male,Loyal Customer,39,Personal Travel,Eco,985,4,4,4,3,3,4,3,3,4,3,5,3,5,3,0,18,satisfied
97919,Male,Loyal Customer,57,Business travel,Business,2512,1,1,3,1,3,4,4,2,2,2,2,3,2,5,0,0,satisfied
39422,Female,Loyal Customer,66,Business travel,Eco,129,5,3,3,3,3,1,1,5,5,5,5,3,5,4,0,1,satisfied
10229,Female,Loyal Customer,61,Business travel,Business,458,4,4,4,4,4,5,5,4,4,4,4,5,4,3,0,0,satisfied
37405,Female,Loyal Customer,59,Business travel,Eco,1053,4,4,3,3,5,4,3,4,4,4,4,2,4,1,3,0,satisfied
116656,Male,Loyal Customer,33,Business travel,Eco Plus,308,2,1,1,1,2,2,2,2,1,5,4,3,4,2,0,0,neutral or dissatisfied
95479,Male,disloyal Customer,37,Business travel,Business,148,3,3,3,1,4,3,2,4,4,4,4,4,4,4,0,0,satisfied
20824,Female,disloyal Customer,39,Business travel,Business,457,1,1,1,3,1,1,1,1,1,1,3,2,4,1,0,0,neutral or dissatisfied
53651,Male,Loyal Customer,44,Business travel,Eco Plus,1874,5,5,5,5,4,5,4,4,2,1,4,2,2,4,0,20,satisfied
4505,Female,Loyal Customer,65,Personal Travel,Eco,435,0,5,0,2,4,4,4,3,3,0,3,3,3,5,0,0,satisfied
30182,Female,disloyal Customer,35,Business travel,Eco Plus,213,1,1,1,4,3,1,3,3,1,4,3,1,1,3,0,5,neutral or dissatisfied
26065,Male,Loyal Customer,28,Business travel,Business,591,4,4,4,4,4,4,4,4,4,5,5,4,4,4,12,6,satisfied
120253,Female,Loyal Customer,43,Business travel,Business,1697,2,2,2,2,5,4,4,5,5,5,5,3,5,5,0,0,satisfied
27690,Male,Loyal Customer,38,Business travel,Eco,707,5,5,5,5,5,5,5,5,2,3,1,5,2,5,0,0,satisfied
56517,Male,disloyal Customer,45,Business travel,Business,997,5,5,5,4,2,5,2,2,5,5,5,3,5,2,18,36,satisfied
76955,Female,Loyal Customer,33,Business travel,Business,1990,1,4,4,4,2,3,4,1,1,1,1,4,1,3,0,0,neutral or dissatisfied
124409,Female,Loyal Customer,22,Business travel,Business,1044,5,5,5,5,4,4,4,4,4,5,5,4,4,4,0,0,satisfied
23,Female,Loyal Customer,56,Personal Travel,Eco,821,4,4,3,3,3,4,3,5,5,3,5,4,5,4,0,0,neutral or dissatisfied
84508,Female,Loyal Customer,46,Business travel,Business,2556,3,3,3,3,5,4,5,5,5,5,5,3,5,4,0,0,satisfied
971,Female,disloyal Customer,22,Business travel,Business,102,2,4,2,4,2,2,2,2,3,2,4,4,3,2,5,14,neutral or dissatisfied
100029,Male,Loyal Customer,36,Business travel,Business,220,1,1,1,1,5,3,3,2,2,2,1,3,2,2,30,23,neutral or dissatisfied
92789,Female,Loyal Customer,39,Business travel,Business,1671,2,2,2,2,2,4,4,5,5,5,5,3,5,4,0,0,satisfied
36952,Female,Loyal Customer,44,Business travel,Business,3486,1,1,5,1,2,4,4,4,4,4,4,5,4,4,1,0,satisfied
117142,Male,Loyal Customer,56,Personal Travel,Eco,370,3,5,3,5,5,3,5,5,5,5,1,2,3,5,7,5,neutral or dissatisfied
24874,Female,Loyal Customer,52,Personal Travel,Eco,356,1,4,1,3,4,4,4,2,2,1,5,3,2,3,0,7,neutral or dissatisfied
4547,Male,Loyal Customer,52,Personal Travel,Eco,719,3,1,3,2,2,3,2,2,4,2,2,3,3,2,0,7,neutral or dissatisfied
39375,Male,Loyal Customer,47,Business travel,Eco,521,5,5,5,5,5,5,5,5,5,5,2,4,5,5,6,0,satisfied
18854,Female,Loyal Customer,37,Business travel,Eco,448,4,1,1,1,4,4,4,4,5,4,2,1,2,4,0,0,satisfied
75192,Male,Loyal Customer,25,Business travel,Business,1726,1,3,3,3,1,1,1,1,2,3,3,1,4,1,32,5,neutral or dissatisfied
22811,Female,Loyal Customer,67,Business travel,Business,3850,4,5,5,5,1,2,2,4,4,4,4,4,4,4,67,70,neutral or dissatisfied
34159,Female,Loyal Customer,28,Business travel,Business,1189,1,2,5,2,1,1,1,1,1,3,3,3,3,1,29,18,neutral or dissatisfied
86924,Female,Loyal Customer,38,Personal Travel,Eco,341,3,1,3,3,4,3,4,4,2,5,2,4,3,4,9,22,neutral or dissatisfied
118328,Male,disloyal Customer,23,Business travel,Eco,602,3,2,3,1,4,3,4,4,4,2,1,2,2,4,3,0,neutral or dissatisfied
87987,Male,disloyal Customer,34,Business travel,Business,270,1,0,0,3,5,0,5,5,3,5,4,5,5,5,56,57,neutral or dissatisfied
123718,Male,Loyal Customer,52,Personal Travel,Eco,214,3,0,3,4,3,3,3,3,5,5,4,3,4,3,0,0,neutral or dissatisfied
46647,Female,Loyal Customer,40,Business travel,Business,125,0,5,0,4,2,1,4,4,4,3,3,2,4,4,0,0,satisfied
99708,Male,Loyal Customer,45,Business travel,Business,667,3,3,2,3,2,4,4,4,4,4,4,5,4,4,0,0,satisfied
1555,Female,disloyal Customer,25,Business travel,Business,987,1,0,1,3,1,1,5,1,3,2,5,3,4,1,2,0,neutral or dissatisfied
56033,Female,disloyal Customer,41,Business travel,Eco,811,2,2,2,4,2,5,3,4,5,3,3,3,3,3,1,6,neutral or dissatisfied
2668,Male,Loyal Customer,53,Business travel,Eco,222,1,2,4,4,1,1,1,1,4,1,3,3,4,1,4,7,neutral or dissatisfied
128050,Female,Loyal Customer,22,Personal Travel,Eco,735,2,4,2,2,2,2,2,2,4,5,4,3,4,2,9,13,neutral or dissatisfied
110705,Female,disloyal Customer,36,Business travel,Eco Plus,605,3,3,3,3,3,3,3,3,1,4,4,4,3,3,22,16,neutral or dissatisfied
25342,Male,disloyal Customer,28,Business travel,Eco Plus,829,2,2,2,2,1,2,1,1,1,4,2,1,3,1,0,8,neutral or dissatisfied
50191,Female,Loyal Customer,26,Business travel,Business,3879,3,2,2,2,3,3,3,3,3,4,3,1,4,3,0,0,neutral or dissatisfied
91378,Female,disloyal Customer,38,Business travel,Business,2342,4,4,4,2,1,4,5,1,3,5,4,4,5,1,0,14,neutral or dissatisfied
3241,Male,Loyal Customer,43,Business travel,Business,425,1,1,1,1,4,5,5,4,4,4,4,5,4,5,73,96,satisfied
25598,Male,Loyal Customer,53,Personal Travel,Eco,696,3,4,3,1,5,3,5,5,3,2,4,5,5,5,2,0,neutral or dissatisfied
47529,Male,Loyal Customer,19,Personal Travel,Eco,574,1,5,1,3,4,1,4,4,2,5,5,3,3,4,64,53,neutral or dissatisfied
31043,Female,disloyal Customer,44,Business travel,Eco,775,3,2,2,1,1,2,4,1,1,1,5,3,4,1,0,0,neutral or dissatisfied
80962,Male,Loyal Customer,39,Business travel,Business,3380,3,3,3,3,3,5,4,5,5,5,5,4,5,5,0,0,satisfied
88851,Male,Loyal Customer,46,Personal Travel,Eco Plus,270,2,1,2,4,2,2,2,2,4,1,3,3,4,2,112,115,neutral or dissatisfied
99715,Male,Loyal Customer,33,Personal Travel,Eco Plus,667,2,5,2,5,3,2,3,3,5,4,4,5,4,3,4,49,neutral or dissatisfied
108148,Female,disloyal Customer,24,Business travel,Business,449,0,0,0,1,2,0,2,2,2,2,5,2,2,2,11,0,satisfied
84483,Male,Loyal Customer,27,Personal Travel,Eco,2677,3,3,3,2,4,3,4,4,1,1,3,2,2,4,0,0,neutral or dissatisfied
105759,Female,disloyal Customer,36,Business travel,Eco,525,1,0,1,3,3,1,3,3,2,5,2,5,4,3,7,3,neutral or dissatisfied
94079,Female,disloyal Customer,23,Business travel,Eco,273,3,0,3,4,5,3,5,5,2,4,4,4,3,5,0,0,neutral or dissatisfied
46055,Male,Loyal Customer,7,Personal Travel,Eco,991,4,4,4,3,3,4,3,3,3,4,4,4,4,3,0,11,neutral or dissatisfied
63060,Male,Loyal Customer,42,Personal Travel,Eco,846,3,5,3,5,3,3,3,3,4,2,4,5,4,3,0,39,neutral or dissatisfied
1263,Female,Loyal Customer,47,Personal Travel,Eco,282,3,4,3,1,5,1,4,4,4,3,4,4,4,2,0,0,neutral or dissatisfied
78556,Female,Loyal Customer,31,Business travel,Eco Plus,666,3,2,2,2,3,3,3,4,1,4,4,3,2,3,91,155,neutral or dissatisfied
104376,Female,Loyal Customer,39,Business travel,Eco,228,3,2,2,2,3,3,3,3,2,3,4,4,4,3,22,43,neutral or dissatisfied
38284,Male,Loyal Customer,53,Personal Travel,Eco,1133,2,4,2,1,5,2,5,5,4,5,3,4,5,5,0,0,neutral or dissatisfied
105835,Male,Loyal Customer,59,Personal Travel,Eco,787,4,2,4,4,5,4,5,5,2,4,3,4,3,5,0,0,neutral or dissatisfied
